t,addresses/count,addresses/sending_count,addresses/receiving_count,addresses/active_count,addresses/new_non_zero_count,transactions/count,transactions/rate,transactions/transfers_volume_sum,transactions/transfers_volume_mean,transactions/transfers_volume_median,fees/volume_sum,fees/volume_mean,fees/volume_median,blockchain/utxo_created_count,blockchain/utxo_spent_count,blockchain/utxo_created_value_sum,blockchain/utxo_spent_value_sum,blockchain/utxo_created_value_mean,blockchain/utxo_spent_value_mean,blockchain/utxo_created_value_median,blockchain/utxo_spent_value_median
2019-11-12,578159162.0,436975.0,501664.0,678947.0,340065.0,301247.0,3.486655092592592,1018186.96219226,3.37990739224714,0.02666181,28.65525709,9.5122132635e-05,3.897e-05,746671.0,639664.0,1019903.11744935,1018215.61744935,1.36593374786131,1.5917975960025101,0.00623071,0.01140271
2019-11-13,578540879.0,506043.0,555653.0,761872.0,381717.0,318810.0,3.689930555555555,1329395.99391531,4.16986918200591,0.03124288,34.31516352,0.00010763515422900001,5.0350000000000004e-05,781041.0,728799.0,1331117.80907883,1329430.30907883,1.70428672640596,1.82413849233991,0.007770000000000001,0.011379
2019-11-14,578911628.0,505319.0,535580.0,748620.0,370749.0,349854.0,4.049236111111111,1214798.02652346,3.4722999494745,0.021691310000000002,29.64079727,8.472333393300001e-05,3.571e-05,835306.0,752536.0,1216940.16732073,1214827.66732073,1.45687947569002,1.6143116971423601,0.00575987,0.00995761
2019-11-15,579312764.0,489795.0,575877.0,764270.0,401136.0,324987.0,3.761423611111111,1278485.2544124,3.93395814113303,0.03499546,29.64859081,9.1230082464e-05,3.4280000000000004e-05,822083.0,828746.0,1280489.90300321,1278514.90300321,1.5576163270657801,1.54271019468354,0.00898519,0.00984588
2019-11-16,579655736.0,436390.0,495062.0,681643.0,342972.0,283320.0,3.279166666666667,693209.5067193,2.44673692898244,0.025262,22.93336843,8.094510952200001e-05,2.725e-05,710523.0,877609.0,695082.44008773,693232.44008773,0.9782687401924051,0.7899103588132461,0.007,0.0030721999999999998
2019-11-17,579949890.0,390681.0,430844.0,596015.0,294154.0,264216.0,3.058055555555555,630185.38375504,2.38511439032854,0.02008441,21.08122965,7.9787861635e-05,2.0799999999999997e-05,648026.0,874888.0,632131.46498469,630206.46498469,0.9754723807141681,0.720328161987239,0.0056875300000000005,0.00222099
2019-11-18,580302961.0,447305.0,510480.0,687888.0,353071.0,304531.0,3.5246643518518512,1328899.48523389,4.3637576641915,0.03040326,27.827182960000002,9.137717657600001e-05,3.575e-05,741645.0,657058.0,1330677.31241685,1328927.31241685,1.79422407272599,2.02254186451858,0.00777994,0.0105
2019-11-19,580696369.0,578252.0,561297.0,831638.0,393408.0,327483.0,3.7903124999999998,954955.33494229,2.91604551974388,0.034314899999999995,34.36839889,0.00010494712363600001,4.7760000000000004e-05,798793.0,799422.0,956827.20334118,954989.70334118,1.19784124715813,1.1946002278410899,0.00903047,0.01002158
2019-11-20,581057556.0,450677.0,525753.0,701261.0,361187.0,320944.0,3.714629629629629,798757.54438685,2.48877543866484,0.02493081,27.36373955,8.5260168596e-05,3.723e-05,783440.0,649695.0,800559.9081264,798784.9081264,1.02185222624119,1.22947676698513,0.00698207,0.012371
2019-11-21,581439287.0,523092.0,584754.0,793352.0,381731.0,323817.0,3.747881944444444,1614784.04891247,4.98671795771218,0.038098850000000004,36.85944226,0.00011382800242100001,4.545e-05,896195.0,756233.0,1616533.40835473,1614820.90835473,1.8037741879331501,2.13534837590363,0.00596878,0.010289699999999999
2019-11-22,581823485.0,520864.0,607299.0,808615.0,384198.0,310407.0,3.592673611111111,1571614.85402682,5.06307800412626,0.05150616,40.02095823,0.000128930591868,5.481e-05,882005.0,748502.0,1573304.87498505,1571654.87498505,1.7837822631221298,2.09973370142638,0.00744596,0.012624
2019-11-23,582191266.0,453025.0,514744.0,673384.0,367781.0,306251.0,3.544571759259259,1008656.14121404,3.29356031886928,0.03110226,21.5480276,7.0360676699e-05,2.8970000000000002e-05,780028.0,664378.0,1010840.18924164,1008677.68924164,1.2959024409914,1.51822861268982,0.00997794,0.014830999999999999
2019-11-24,582494747.0,344908.0,436084.0,559885.0,303481.0,267237.0,3.093020833333333,822768.91980717,3.07879866862438,0.02240309,17.0147224,6.366903684700001e-05,2.838e-05,656643.0,506949.0,824423.43452957,822785.93452957,1.2555124086140799,1.62301520375732,0.00613365,0.010000150000000001
2019-11-25,582828108.0,425844.0,495566.0,665242.0,333361.0,279345.0,3.233159722222222,1314931.11873055,4.70719403866386,0.04161525,32.18493307,0.000115215712004,5.04e-05,704345.0,598517.0,1316525.80366362,1314963.30366362,1.8691490727748898,2.19703584637298,0.01004554,0.01330401
2019-11-26,583235450.0,516866.0,576605.0,785860.0,407342.0,321188.0,3.717453703703703,1171245.2915116,3.64660352040432,0.04805409,39.86894065,0.00012412960836000002,6.804e-05,782507.0,703016.0,1172810.16045225,1171285.16045225,1.49878551942955,1.66608606411838,0.01057844,0.01344223
2019-11-27,583632587.0,572891.0,566545.0,827222.0,397137.0,317458.0,3.674282407407407,1012790.75735792,3.19031417497088,0.04152311,33.86031284,0.000106660764069,5.214e-05,784969.0,769100.0,1014562.11767076,1012824.61767076,1.29248685957122,1.31689587527078,0.00996675,0.01011586
2019-11-28,584004503.0,458068.0,533003.0,703993.0,371916.0,309460.0,3.581712962962963,762824.33477005,2.46501756210839,0.03611484,26.17198877,8.457309109400001e-05,3.859e-05,756609.0,650375.0,764888.00675882,762850.50675882,1.01094225254897,1.1729394683971899,0.009000000000000001,0.01262348
2019-11-29,584378296.0,474647.0,543950.0,735141.0,373793.0,311154.0,3.601319444444444,989795.40716951,3.18104670732023,0.04018978,32.70649438,0.000105113526999,5.012e-05,767293.0,660151.0,991528.11366389,989828.11366389,1.2922418341675,1.49939652240759,0.009897,0.01270084
2019-11-30,584715220.0,432872.0,493868.0,677647.0,336924.0,277332.0,3.209861111111111,749252.97956331,2.70164632845586,0.03054175,27.23029381,9.818662761500001e-05,4.921e-05,694430.0,616490.0,750855.20985712,749280.20985712,1.08125399227729,1.21539718382637,0.00769417,0.010349220000000001
2019-12-01,585050640.0,379655.0,468174.0,607728.0,335420.0,274482.0,3.176875,678525.30046795,2.47202111784365,0.027143860000000002,21.90876399,7.9818581874e-05,3.896e-05,666358.0,541497.0,680284.70923194,678547.20923194,1.02089974042774,1.2530950480463199,0.006834,0.0101511
2019-12-02,585439688.0,482758.0,552285.0,736971.0,389048.0,314585.0,3.641030092592592,863890.28869469,2.74612676604002,0.03703948,26.09108998,8.2938124767e-05,3.616e-05,768953.0,678225.0,865728.87978467,863916.37978467,1.12585408963184,1.27379023153772,0.00911409,0.01245518
2019-12-03,585844934.0,497424.0,565367.0,753755.0,405246.0,336354.0,3.892986111111111,852602.43446235,2.5348366139911,0.03219985,25.47734062,7.5745615096e-05,3.019e-05,802092.0,692985.0,854602.91180297,852627.91180297,1.06546744239186,1.23036993845894,0.00859096,0.01195214
2019-12-04,586240871.0,495215.0,569745.0,758374.0,395937.0,337117.0,3.901817129629629,2327460.87612257,6.90401515237319,0.03234317,29.54553925,8.764179572600001e-05,3.12e-05,819126.0,711403.0,2329577.92166182,2327490.42166182,2.84397995138945,3.27169047876074,0.00759151,0.01153644
2019-12-05,586621691.0,489079.0,535052.0,730609.0,380820.0,311323.0,3.603275462962963,896165.31583045,2.87857085994438,0.0369125,23.24165709,7.4654481326e-05,2.515e-05,752350.0,675799.0,898001.05748754,896188.55748754,1.19359481290296,1.32611702220267,0.00947694,0.011458020000000001
2019-12-06,587003630.0,507281.0,534424.0,743966.0,381939.0,315241.0,3.648622685185185,2287143.18085294,7.25522118269176,0.03319821,25.03292648,7.9408853797e-05,2.857e-05,767182.0,711762.0,2288980.71377942,2287168.21377942,2.9836215054308,3.21338904546663,0.00816218,0.00989552
2019-12-07,587336742.0,442215.0,465555.0,658975.0,333112.0,285129.0,3.300104166666667,955099.29913224,3.34970942672352,0.02247277,18.05659965,6.3327825826e-05,2.17e-05,693515.0,609779.0,957054.85573189,955117.35573189,1.38000599227398,1.56633363190908,0.0064277200000000005,0.00798399
2019-12-08,587644645.0,380653.0,434925.0,587605.0,307903.0,278705.0,3.225752314814814,729316.09977231,2.6168030705309,0.018642970000000002,14.5034802,5.2038823128000004e-05,1.582e-05,671510.0,558296.0,731180.60325251,729330.60325251,1.08886033454827,1.3063511170642599,0.00531766,0.0076
2019-12-09,588020526.0,529656.0,538806.0,784032.0,375881.0,313481.0,3.628252314814815,1188484.97902462,3.79125043949914,0.036659330000000004,21.82070486,6.9607742925e-05,2.26e-05,773747.0,743244.0,1190356.79972948,1188506.79972948,1.5384315541507498,1.59908024784523,0.0095,0.00987581
2019-12-10,588411848.0,555086.0,548697.0,803298.0,391322.0,319916.0,3.702731481481481,1147101.46524134,3.5856333076224303,0.035765530000000004,23.22218997,7.258839811000001e-05,2.665e-05,772154.0,755899.0,1148974.68743131,1147124.68743131,1.48801234913152,1.5175634409244,0.00895163,0.00971103
2019-12-11,588780115.0,553875.0,521111.0,793438.0,368267.0,291116.0,3.369398148148148,1206286.06843161,4.14366118121856,0.03768497,24.60426083,8.4517033862e-05,3.09e-05,716954.0,748320.0,1207960.67269244,1206310.67269244,1.68485101232777,1.61202516662984,0.0092188,0.0075829
2019-12-12,589162409.0,479780.0,531394.0,723507.0,382294.0,311662.0,3.607199074074074,834045.01758096,2.67612034056427,0.03503566,22.56385567,7.2398481913e-05,3.0590000000000004e-05,752498.0,664585.0,835730.08143663,834067.58143663,1.11060771116552,1.25502017264402,0.008733340000000001,0.01092275
2019-12-13,589559068.0,489109.0,547977.0,729489.0,396659.0,322736.0,3.73537037037037,718396.78316202,2.22595800642635,0.0349664,22.4711631,6.962707321100001e-05,2.724e-05,786008.0,685415.0,720319.25432512,718419.25432512,0.9164273828321331,1.04815222066211,0.00828363,0.01104662
2019-12-14,589895857.0,413559.0,475233.0,630769.0,336789.0,293345.0,3.395196759259259,728580.09690632,2.48369700150448,0.02313055,15.36404462,5.237534173e-05,2.0150000000000002e-05,711259.0,622497.0,730482.96095094,728595.46095094,1.02702807409247,1.1704401160984599,0.0064,0.00998612
2019-12-15,590207218.0,445437.0,434022.0,645544.0,311361.0,263317.0,3.047650462962963,648890.52203402,2.46429407153365,0.02820812,20.4478166,7.7654753016e-05,2.292e-05,630084.0,626592.0,650460.96985062,648910.96985062,1.032340084577,1.03561962146121,0.00723032,0.00813012
2019-12-16,590594129.0,543539.0,549302.0,793627.0,386911.0,326928.0,3.783888888888889,765671.43751538,2.34201854082666,0.03065471,22.16325645,6.779246944200001e-05,2.628e-05,788207.0,761465.0,767656.10077183,765693.60077183,0.973927027762798,1.00555324377592,0.008188560000000001,0.009937360000000001
2019-12-17,590993303.0,649066.0,557292.0,891036.0,399174.0,319113.0,3.6934375,1775615.77380914,5.56422262273596,0.03921239,22.92717755,7.1846579581e-05,2.727e-05,779672.0,876464.0,1777401.20098669,1775638.70098669,2.27967812232154,2.02591173281126,0.009974199999999999,0.00572679
2019-12-18,591385559.0,489742.0,560276.0,743776.0,392256.0,314115.0,3.6355902777777773,1163040.44164033,3.7025944053621798,0.045452360000000004,27.48314294,8.7493888989e-05,3.74e-05,773238.0,719925.0,1164742.92478327,1163067.92478327,1.5063187851389501,1.6155404032132101,0.01002473,0.011
2019-12-19,591767441.0,495414.0,539300.0,728845.0,381882.0,319398.0,3.696736111111111,1002388.3830435,3.13836775134318,0.037494099999999995,28.71547007,8.990497770800001e-05,3.616e-05,770849.0,726387.0,1004379.59851357,1002417.09851357,1.3029524569839,1.38000418305059,0.00924549,0.01131078
2019-12-20,592156936.0,467202.0,546905.0,711782.0,389495.0,332501.0,3.848391203703703,1004139.73764792,3.01996005319659,0.03210972,25.47719556,7.662291409600001e-05,3.169e-05,806390.0,671937.0,1006115.21484348,1004165.21484348,1.24767818901955,1.49443357761737,0.00817323,0.01241092
2019-12-21,592495337.0,395206.0,479833.0,621619.0,338401.0,310942.0,3.59886574074074,675090.24974395,2.17111310065528,0.02003862,16.60936724,5.3416287410000006e-05,2.03e-05,747465.0,587131.0,677306.85911119,675106.85911119,0.906138560482692,1.14984025560086,0.0063143999999999995,0.01042741
2019-12-22,592800080.0,381281.0,432248.0,586698.0,304743.0,280901.0,3.251168981481481,756963.93796052,2.69477124666881,0.0183,12.80407837,4.5582174395000006e-05,9.08e-06,673320.0,558699.0,759089.24203889,756976.74203889,1.12738258486141,1.3548918863983799,0.00568729,0.00948488
2019-12-23,593164731.0,473045.0,518641.0,706457.0,364651.0,304702.0,3.526643518518518,947692.83871834,3.11022848133049,0.03865885,18.87107421,6.1932885934e-05,1.755e-05,741746.0,676377.0,949499.20979255,947711.70979255,1.28008672752201,1.40115898351445,0.00923927,0.011885
2019-12-24,593511140.0,440496.0,493078.0,668278.0,346409.0,290311.0,3.360081018518518,729180.90880985,2.51172332019749,0.03444658,17.60848203,6.0653857518000005e-05,2.004e-05,707842.0,627146.0,730761.01729188,729198.51729188,1.03237871910945,1.16272529409719,0.00821359,0.011943190000000001
2019-12-25,593787206.0,359284.0,401727.0,543218.0,276066.0,244538.0,2.830300925925926,595145.15227995,2.43375325012856,0.02275557,13.13196764,5.3701132911e-05,1.302e-05,607474.0,515794.0,596758.28424759,595158.28424759,0.9823602067703181,1.15386818041232,0.00585574,0.00945411
2019-12-26,594122541.0,423515.0,476782.0,639346.0,335335.0,295896.0,3.424722222222222,699619.94145803,2.36441162252289,0.02590472,18.91209694,6.3914675899e-05,1.582e-05,724406.0,638291.0,701726.35355497,699638.85355497,0.968692078137079,1.09611267204922,0.006629599999999999,0.010123799999999999
2019-12-27,594504948.0,466783.0,539646.0,706108.0,382407.0,322059.0,3.727534722222222,866407.98105188,2.6902150880798,0.03199844,17.11633792,5.3146590904e-05,1.5360000000000002e-05,793825.0,666021.0,868237.5973898,866425.0973898,1.09373929693548,1.30089756537677,0.00740264,0.01066033
2019-12-28,594845930.0,399027.0,490453.0,630081.0,340982.0,298138.0,3.450671296296296,683758.97947336,2.29343116098369,0.0263154,13.80390964,4.6300403303000005e-05,1.111e-05,733054.0,596760.0,685635.283383,683772.783383,0.935313474018277,1.1458086724696699,0.00669019,0.01004695
2019-12-29,595160915.0,373392.0,449693.0,587285.0,314985.0,279770.0,3.238078703703703,560366.83561508,2.00295541199943,0.02160059,12.6092473,4.5070047896000006e-05,8.89e-06,679590.0,549544.0,562316.94486238,560379.44486238,0.8274355786023561,1.01971715615561,0.00609654,0.009993720000000001
2019-12-30,595545490.0,490688.0,544500.0,730520.0,384575.0,324331.0,3.753831018518518,986608.5048105,3.04198027573831,0.030267910000000002,15.90283263,4.9032724685000005e-05,9.18e-06,802822.0,719285.0,988699.40764313,986624.40764313,1.23153003734717,1.37167382559504,0.0074963600000000005,0.010354780000000001
2019-12-31,595890165.0,453407.0,489174.0,669834.0,344675.0,293302.0,3.394699074074074,722977.0577696,2.46495781743598,0.030062830000000002,14.84211896,5.0603538196000004e-05,1.341e-05,731740.0,655597.0,724804.39988856,722991.89988856,0.99052176987532,1.1027992804856699,0.00739594,0.01095458
2020-01-01,596160877.0,328014.0,389692.0,522161.0,270712.0,251561.0,2.911585648148148,443410.40498249,1.7626357224788198,0.01671788,9.97099973,3.9636508560000005e-05,9.04e-06,622911.0,490475.0,445595.37598222,443420.37598222,0.715343565906242,0.9040631550684941,0.00467533,0.00999501
2020-01-02,596493484.0,456645.0,475455.0,678389.0,332607.0,295426.0,3.419282407407407,693647.05599059,2.3479553458077502,0.030230780000000002,13.780844590000001,4.6647365465e-05,1.1799999999999999e-05,747450.0,649814.0,695423.33683518,693660.83683518,0.930394456933823,1.06747598056548,0.0064600000000000005,0.00922558
2020-01-03,596868255.0,489096.0,523220.0,712208.0,374771.0,316348.0,3.661435185185185,1016699.87078484,3.21386533433061,0.02910924,16.38979535,5.1809385075e-05,1.5380000000000002e-05,782635.0,697717.0,1018828.76058019,1016716.26058019,1.3017929949212501,1.45720436879163,0.0069312900000000005,0.010143880000000001
2020-01-04,597201939.0,403524.0,465363.0,615785.0,333684.0,287047.0,3.322303240740741,657507.72195411,2.29059255785331,0.02120706,12.31216518,4.2892506035000004e-05,1.1220000000000001e-05,717186.0,587137.0,659620.03411929,657520.03411929,0.9197335616134251,1.11987497657155,0.0054908,0.009434999999999999
2020-01-05,597523545.0,377443.0,459061.0,596336.0,321606.0,287616.0,3.328888888888889,563247.15475793,1.9583303945466501,0.020072299999999998,11.88711242,4.1329802305e-05,7.1e-06,729145.0,573841.0,565296.54187035,563259.04187035,0.7752868659462171,0.9815594247715811,0.0047671300000000005,0.0095
2020-01-06,597887329.0,485586.0,522656.0,724303.0,363784.0,299011.0,3.460775462962963,1095933.32297166,3.66519399945712,0.03844223,20.49312376,6.8536354047e-05,2.258e-05,765186.0,709943.0,1097641.31609542,1095953.81609542,1.43447647512555,1.54372085659753,0.007329,0.01041404
2020-01-07,598293937.0,515241.0,576820.0,771654.0,406608.0,343903.0,3.9803587962962963,784625.04310717,2.28153009164551,0.03330342,25.56190656,7.432882690700001e-05,2.5810000000000002e-05,873647.0,763045.0,786850.60501373,784650.60501373,0.9006504972989381,1.02831498144111,0.00648019,0.01033776
2020-01-08,598684116.0,484950.0,558686.0,745781.0,390179.0,317877.0,3.679131944444444,899391.01379948,2.82936800649146,0.0420768,30.83081053,9.698974927400001e-05,4.29e-05,772579.0,693030.0,901196.84461001,899421.84461001,1.16647856673557,1.29781083735194,0.00948,0.01241577
2020-01-09,599073451.0,527275.0,553308.0,780267.0,389335.0,321900.0,3.725694444444444,1207659.27986576,3.75165976969794,0.03488,29.78119837,9.251692566e-05,4.29e-05,775564.0,759991.0,1209651.56106413,1207689.06106413,1.55970566073738,1.58908337212431,0.00793625,0.01192065
2020-01-10,599501671.0,512904.0,590623.0,784612.0,428220.0,330585.0,3.826215277777777,905096.25323477,2.73786243548498,0.038240710000000004,32.5651343,9.850759804500001e-05,4.233e-05,825973.0,739694.0,906991.31836907,905128.81836907,1.09808833747481,1.22365304892168,0.009930940000000001,0.011340000000000001
2020-01-11,599865233.0,416730.0,509533.0,655704.0,363562.0,308907.0,3.5753125,593873.54312244,1.92249946787364,0.02197759,18.38352814,5.9511529813000004e-05,2.372e-05,750456.0,613472.0,595929.42665058,593891.92665058,0.794089762291958,0.9680831833410191,0.006200000000000001,0.01
2020-01-12,600184171.0,375123.0,450653.0,590366.0,318938.0,282985.0,3.275289351851852,499843.42847417,1.76632481747857,0.020863220000000002,14.53164303,5.1351283742000006e-05,1.548e-05,674674.0,560006.0,501745.4601172,499857.9601172,0.743685780268985,0.8925939367028171,0.00579574,0.0089
2020-01-13,600538030.0,450752.0,501595.0,682403.0,353859.0,291454.0,3.373310185185185,687746.86097144,2.35970980316425,0.03223218,17.63102526,6.0493337747e-05,2.167e-05,706550.0,650373.0,689551.9919967,687764.4919967,0.9759422432902111,1.05749238052118,0.008168120000000001,0.01
2020-01-14,600978936.0,579844.0,616186.0,852442.0,440906.0,346808.0,4.013981481481482,1248065.46393505,3.59872166713301,0.040597640000000004,26.221577,7.5608339484e-05,3.054e-05,833338.0,839428.0,1249904.18551205,1248091.68551205,1.49987662330538,1.4868358995793,0.01,0.010957080000000001
2020-01-15,601387988.0,513556.0,580566.0,769961.0,409052.0,332507.0,3.848460648148148,1599563.24457981,4.8106152489416605,0.033590550000000004,31.35812937,9.430817808300001e-05,3.7080000000000004e-05,812449.0,736349.0,1601482.10270918,1599594.60270918,1.9711786250080499,2.17233214509585,0.00851708,0.01110292
2020-01-16,601782936.0,491616.0,555077.0,741776.0,394948.0,325788.0,3.770694444444444,886141.54849029,2.7199944396058298,0.02602983,23.85247351,7.321470867500001e-05,3.36e-05,790946.0,707700.0,888152.9009638,886165.4009638,1.12289954176872,1.25217662987678,0.00682113,0.00998626
2020-01-17,602186651.0,509930.0,562165.0,757448.0,403715.0,323833.0,3.748067129629629,1114660.13374057,3.44208321493045,0.03220302,24.293237650000002,7.501779512800001e-05,3.3560000000000004e-05,781440.0,702452.0,1116671.92697822,1114684.42697822,1.42899253554748,1.58684782302309,0.00812647,0.01041024
2020-01-18,602532556.0,400593.0,491056.0,634559.0,345905.0,287105.0,3.322974537037037,503985.86223334,1.75540607872847,0.02100567,17.76555017,6.187823329400001e-05,2.768e-05,698358.0,566213.0,505653.62778351,504003.62778351,0.7240607650854031,0.8901307949190691,0.00577013,0.00966595
2020-01-19,602874415.0,416987.0,477101.0,636694.0,341859.0,283810.0,3.284837962962963,630221.1697348,2.22057422125649,0.02174197,16.5175935,5.8199476762000006e-05,2.266e-05,680614.0,592101.0,632112.6873283,630237.6873283,0.928738884783862,1.06440909123325,0.0059,0.00853862
2020-01-20,603251139.0,487853.0,532766.0,736438.0,376724.0,313509.0,3.628576388888889,977410.75821674,3.11764816390196,0.02677382,17.74334005,5.6595951152000006e-05,1.98e-05,755201.0,686803.0,979328.50155679,977428.50155679,1.29677860802196,1.4231570065314099,0.006676720000000001,0.00999367
2020-01-21,603640398.0,512574.0,544518.0,757020.0,389259.0,315057.0,3.6464930555555553,666185.78975801,2.11449290051636,0.0290499,20.51905021,6.5128056859e-05,2.727e-05,757545.0,698014.0,668118.80880822,666206.30880822,0.88195263490382,0.9544311558338641,0.0077163200000000005,0.01040799
2020-01-22,604029549.0,540608.0,544483.0,783825.0,389151.0,328430.0,3.801273148148148,895496.73927182,2.7265984814779998,0.024298610000000002,21.67952284,6.600956928400001e-05,2.8840000000000002e-05,782938.0,763365.0,897468.41879466,895518.41879466,1.14628287143384,1.17311956769653,0.006500000000000001,0.00918535
2020-01-23,604412119.0,528853.0,535914.0,768892.0,382570.0,329759.0,3.816655092592592,865459.65273348,2.62452170443708,0.02410045,21.03754657,6.379673206700001e-05,2.6870000000000002e-05,782391.0,752678.0,867468.19028005,865480.69028005,1.10873999097645,1.1498684567372,0.0066990700000000005,0.00804508
2020-01-24,604798498.0,501426.0,534393.0,733013.0,386379.0,313735.0,3.6311921296296292,690975.73756611,2.20241840268414,0.02652593,16.10082373,5.1319820007000007e-05,1.66e-05,749859.0,730756.0,692891.83838984,690991.83838984,0.9240295020661721,0.945584898912689,0.00735778,0.00788604
2020-01-25,605130209.0,439923.0,461304.0,650857.0,331711.0,285420.0,3.303472222222222,486432.35543482,1.70426864072177,0.018000000000000002,11.39326294,3.9917535351000005e-05,1.284e-05,680488.0,651278.0,488493.74869776,486443.74869776,0.71785799117362,0.7469064649777231,0.00568402,0.00525
2020-01-26,605437497.0,375398.0,429526.0,573738.0,307288.0,261104.0,3.022037037037037,575835.37521024,2.20538703049451,0.01840059,10.57299079,4.0493407952e-05,1.134e-05,620441.0,533412.0,577633.44820103,575845.94820103,0.9310046373483251,1.07955191896889,0.00578318,0.00744624
2020-01-27,605792731.0,468083.0,504682.0,702915.0,355234.0,279111.0,3.230451388888889,1507420.6095861,5.40079255058432,0.0379044,19.78717492,7.089356893800001e-05,2.898e-05,676973.0,626898.0,1509052.89676102,1507440.39676102,2.229118290923,2.40460233843627,0.009557330000000001,0.01024438
2020-01-28,606216206.0,566112.0,589163.0,823221.0,423475.0,339910.0,3.934143518518518,1048632.16774928,3.08502888337875,0.033243760000000004,22.98737848,6.7627838192e-05,2.8840000000000002e-05,802609.0,794794.0,1050430.15512776,1048655.15512776,1.30876946947735,1.31940497176345,0.00924096,0.01012532
2020-01-29,606628683.0,519271.0,573379.0,776159.0,412477.0,340402.0,3.939837962962963,891685.62546253,2.61950759825893,0.02756408,20.42515898,6.0003052214000005e-05,2.364e-05,803308.0,725918.0,893706.05062151,891706.05062151,1.11253224245433,1.22838399188546,0.00770867,0.01022068
2020-01-30,607037103.0,514771.0,570249.0,763783.0,408420.0,332402.0,3.84724537037037,1453402.81722999,4.37242500715997,0.026031020000000002,19.64580869,5.9102558618000006e-05,2.272e-05,797173.0,719495.0,1455372.46303868,1453422.46303868,1.82566702966442,2.02005915682343,0.007200000000000001,0.00995324
2020-01-31,607447533.0,524096.0,572890.0,772889.0,410430.0,334290.0,3.869097222222222,1202454.1535337,3.59703895878929,0.030253640000000002,22.53135857,6.740063588500001e-05,2.8840000000000002e-05,804552.0,726488.0,1204276.68489227,1202476.68489227,1.49682889967618,1.65519139324017,0.008111740000000001,0.01009238
2020-02-01,607820766.0,478143.0,523743.0,720033.0,373233.0,303573.0,3.513576388888888,816404.350466,2.68931805682973,0.02310411,17.4815999,5.7586148636000007e-05,2.336e-05,731731.0,660708.0,818309.3320659,816421.8320659,1.11831989086957,1.23567723119124,0.00639593,0.0074394
2020-02-02,608183790.0,493872.0,501208.0,727237.0,363024.0,290736.0,3.365,690166.92280712,2.37386124459,0.02256211,16.94878932,5.8296149496e-05,2.194e-05,696213.0,675106.0,691971.37159644,690183.87159644,0.993907570810141,1.02233408027249,0.0060441900000000005,0.00589874
2020-02-03,608594863.0,598876.0,573284.0,864995.0,411073.0,330864.0,3.829444444444444,1597770.48095489,4.82908530681759,0.03104862,21.53312454,6.5081497352e-05,2.324e-05,791719.0,820537.0,1599642.01407943,1597792.01407943,2.0204668753427,1.94725163408771,0.00824608,0.00697019
2020-02-04,608993436.0,517030.0,555771.0,768226.0,398573.0,309058.0,3.577060185185185,895616.58231287,2.89789160064728,0.03432898,23.74587464,7.683306900300001e-05,3.243e-05,746430.0,712593.0,897290.32818751,895640.32818751,1.20210914377438,1.25687500184188,0.009617299999999999,0.01028316
2020-02-05,609437775.0,570797.0,618121.0,837536.0,444339.0,368445.0,4.264409722222222,846636.00222882,2.29786264497773,0.02762855,25.44140813,6.9050762339e-05,3.192e-05,868258.0,792997.0,848648.94363695,846661.44363695,0.97741563410524,1.06767294660251,0.00781637,0.0103045
2020-02-06,609828904.0,500360.0,552400.0,749129.0,391129.0,315235.0,3.648553240740741,1567807.88026421,4.97345751665966,0.03304151,27.10635364,8.5987766713e-05,3.998e-05,763688.0,710476.0,1569522.48661785,1567834.98661785,2.05518809594736,2.206738843561,0.008466999999999999,0.01082205
2020-02-07,610260228.0,600904.0,599284.0,868589.0,431324.0,334799.0,3.874988425925925,1659457.19715184,4.9565775200996605,0.03591307,31.51759356,9.4138852147e-05,4.678e-05,807568.0,850533.0,1661226.2147454,1659488.7147454,2.05707285918385,1.95111619977755,0.00915765,0.00759394
2020-02-08,610634855.0,476684.0,529392.0,723079.0,374627.0,318224.0,3.683148148148148,783169.36879463,2.46106317812175,0.02000768,21.33690612,6.704995889600001e-05,3.632e-05,767176.0,723999.0,784928.20570075,783190.70570075,1.02313967811916,1.08175661251017,0.00523626,0.00676228
2020-02-09,610998272.0,445238.0,508242.0,686022.0,363417.0,316917.0,3.6680208333333333,570173.82121305,1.79912665212988,0.01869506,19.8217869,6.254567252600001e-05,2.852e-05,748986.0,665516.0,572106.14299995,570193.64299995,0.76384090356823,0.85676924822236,0.00507065,0.00787916
2020-02-10,611366272.0,454414.0,526812.0,708218.0,368000.0,297982.0,3.4488657407407413,1044785.8974933,3.50620472878663,0.03337037,27.58066679,9.2558163882e-05,4.232e-05,724763.0,661948.0,1046338.47816009,1044813.47816009,1.4436974268279301,1.57839207635658,0.00857182,0.00998155
2020-02-11,611827763.0,607410.0,641181.0,892362.0,461491.0,365435.0,4.229571759259259,1018713.73808188,2.78767424598595,0.03199315,34.77248558,9.515368144800001e-05,4.905e-05,868810.0,872425.0,1020598.51056746,1018748.51056746,1.17470852150348,1.16772044653404,0.0085,0.00948142
2020-02-12,612262024.0,541063.0,612315.0,813659.0,434261.0,344473.0,3.986956018518518,1098441.39077811,3.18875903417141,0.03734636,37.39850183,0.00010856729505600001,5.468e-05,828483.0,744856.0,1100253.78927994,1098478.78927994,1.32803423761252,1.4747532265027599,0.009420920000000001,0.01169952
